num__num__track_popularity,num__num__danceability,num__num__energy,num__num__key,num__num__loudness,num__num__mode,num__num__speechiness,num__num__acousticness,num__num__instrumentalness,num__num__liveness,num__num__valence,num__num__tempo,num__num__duration_ms,num__cat__playlist_genre_edm,num__cat__playlist_genre_latin,num__cat__playlist_genre_pop,num__cat__playlist_genre_r&b,num__cat__playlist_genre_rap,num__cat__playlist_genre_rock,num__cat__playlist_subgenre_album rock,num__cat__playlist_subgenre_big room,num__cat__playlist_subgenre_classic rock,num__cat__playlist_subgenre_dance pop,num__cat__playlist_subgenre_electro house,num__cat__playlist_subgenre_electropop,num__cat__playlist_subgenre_gangster rap,num__cat__playlist_subgenre_hard rock,num__cat__playlist_subgenre_hip hop,num__cat__playlist_subgenre_hip pop,num__cat__playlist_subgenre_indie poptimism,num__cat__playlist_subgenre_latin hip hop,num__cat__playlist_subgenre_latin pop,num__cat__playlist_subgenre_neo soul,num__cat__playlist_subgenre_new jack swing,num__cat__playlist_subgenre_permanent wave,num__cat__playlist_subgenre_pop edm,num__cat__playlist_subgenre_post-teen pop,num__cat__playlist_subgenre_progressive electro house,num__cat__playlist_subgenre_reggaeton,num__cat__playlist_subgenre_southern hip hop,num__cat__playlist_subgenre_trap,num__cat__playlist_subgenre_tropical,num__cat__playlist_subgenre_urban contemporary,remainder__playlist_id
0.3421052631578947,0.0353535353535353,0.7799227799227801,0.0,-0.0947249007373793,0.0,1.3021978021978022,0.2734472696957065,-0.0023146997929605994,-0.0193174500965872,0.6629834254143647,0.0,-0.1232551774473132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.5789473684210527,-1.1868686868686866,0.2046332046332048,0.28571428571428575,0.3539421440726036,0.0,-0.078021978021978,0.2817840766986244,-0.0033333333333332993,0.0386349001931745,-0.5055248618784531,0.0336003298191885,-0.1865249521029103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.5789473684210527,0.3636363636363632,0.0193050193050193,-0.7142857142857144,0.4228587634713558,0.0,-0.178021978021978,-0.1688203418090871,-0.0033333333333332993,1.5904700579523503,0.4834254143646411,2.9448141822391616e-05,-0.3572210564729495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.6052631578947368,-0.5050505050505053,0.7490347490347492,-0.14285714285714282,0.4863868406125924,-1.0,0.0,-0.2888703626511046,-0.0033333333333332993,1.3650998068254991,0.4585635359116023,0.0569821544260557,-0.7828361159261624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.4736842105263157,0.0909090909090904,0.2277992277992279,-0.14285714285714282,0.4878048780487807,-1.0,-0.034065934065934,-0.3045852438516048,0.3755486542443063,-0.34835801674179,-0.7569060773480665,0.1203251074857175,0.5966304777544628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.5526315789473685,0.6717171717171715,0.4401544401544401,-0.8571428571428572,0.4432785025524676,0.0,0.2978021978021978,0.2067528136723635,-0.0022919254658384995,1.5325177076625884,0.580110497237569,0.0896401437069324,-0.4222546604628531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.3947368421052631,0.1111111111111106,0.6949806949806951,-0.7142857142857144,0.5229722064662509,-1.0,0.3549450549450549,-0.0425177157148812,-0.0033333333333332993,1.931745009658725,-0.3977900552486189,-0.1158195417869129,-0.6455007146549889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.5263157894736842,0.0303030303030303,0.1003861003861004,0.5714285714285715,0.2487237663074307,-1.0,1.1263736263736266,-0.1704877032096707,-0.0033333333333332993,0.3026400515132001,0.011049723756906,-0.0583662170917014,-0.4048444484992245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.631578947368421,0.3737373737373733,-0.6332046332046329,-0.7142857142857144,-0.1576857629041406,0.0,-0.0912087912087912,0.094205919132972,0.7420082815734989,0.0708306503541533,-0.5193370165745858,-0.2951587254844217,-0.8605662500380136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
-0.2631578947368421,-1.035353535353535,0.386100386100386,0.14285714285714282,0.1985252410663642,0.0,0.3395604395604395,-0.3021675698207586,0.08797101449275359,0.025756600128783,-0.7734806629834257,0.0203781141409979,-0.4658029985098683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.6578947368421053,-0.5050505050505053,0.8223938223938226,0.0,0.3156551332955191,-1.0,-0.1967032967032967,-0.3229679032930387,4.096045548654243,-0.1416613007083065,-0.8508287292817682,0.1167324341834029,-0.011586534075358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.5,0.1818181818181813,0.7413127413127415,0.42857142857142855,0.5209869540555873,-1.0,-0.3043956043956044,0.0358482701125468,16.766853002070388,-0.0901481004507405,0.5386740331491713,0.3837681842275749,-0.6893075449320317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.4473684210526316,0.0606060606060606,0.3745173745173744,-0.28571428571428575,0.4790130459444129,-1.0,0.7197802197802198,-0.1396415172988745,-0.0026314699792959998,-0.051513200257566,-0.4861878453038674,0.0575416691206786,-0.0765137000881914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.6578947368421053,0.3030303030303026,0.4980694980694981,-0.7142857142857144,0.0473624503686899,0.0,-0.1989010989010989,0.1400583576490204,-0.0029151138716355996,-0.5679330328396652,-0.3867403314917128,0.0600742093173922,-0.3413922087400785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.3421052631578947,-0.2626262626262627,0.6486486486486488,0.7142857142857144,0.6752694271128759,0.0,-0.3,-0.2671946644435181,0.0005175983436852999,1.7256922086284612,-0.2486187845303868,-0.3523764650450554,-0.1658455737006964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.4736842105263157,0.0151515151515151,0.1505791505791507,0.7142857142857144,-0.2470221213840044,0.0,-0.2098901098901099,0.098374322634431,-0.0033333333333332993,1.3071474565357375,-0.1215469613259668,0.0868425702338185,-0.6568743727762065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.5526315789473685,0.0505050505050505,0.5019305019305019,-0.7142857142857144,-0.2697107203630174,-1.0,-0.2879120879120879,-0.2742809503959983,0.16933747412008276,-0.6316806181584032,-0.4530386740331493,0.1182637375581601,-0.3591369400602134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
-0.9736842105263158,-0.0454545454545454,0.7104247104247106,-0.7142857142857144,0.6764038570618265,-1.0,-0.1252747252747252,-0.1996665277198832,-0.0033333333333332993,1.3264649066323246,-0.3176795580110497,0.118145944990871,-0.6234224371255664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.4473684210526316,-0.2373737373737375,0.8378378378378377,0.0,0.6191151446398186,0.0,-0.1186813186813186,-0.3171321383909962,0.050496894409937786,-0.2234385061171926,-0.3895027624309393,0.1770716767771954,-0.7469665176534988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
-0.3947368421052631,0.0353535353535353,0.7258687258687261,-0.7142857142857144,0.9180374361883156,0.0,0.467032967032967,-0.1959149645685702,-0.0033333333333332993,0.9143593045717968,0.8480662983425414,-0.0618116496849045,-0.9263145090168172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.2894736842105263,-0.1565656565656566,0.5714285714285715,0.7142857142857144,0.4004537719795805,0.0,-0.221978021978022,-0.2021675698207586,0.26788819875776393,1.7772054088860272,-0.4254143646408841,0.1798398021084873,-0.5759054830763617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.2894736842105263,0.151515151515151,0.3590733590733589,-0.8571428571428572,-0.381168462847419,-1.0,0.2373626373626373,0.1108795331388078,0.002939958592132499,1.5904700579523503,-0.0248618784530387,0.0002650332764002,-0.6690387130128029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.3421052631578947,0.2575757575757572,0.4478764478764478,0.7142857142857144,-0.0910380034032897,0.0,-0.2593406593406593,-0.2922050854522717,0.09542443064182188,-0.2807469414037347,0.3618784530386741,0.05795394310619,-0.5915366602803881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.3947368421052631,0.3535353535353531,0.5521235521235521,-0.8571428571428572,0.3136698808848556,0.0,0.3857142857142858,-0.3292621925802418,0.9635403726708072,0.7340631036703155,0.5939226519337016,0.0897579362742211,-0.7004379162485175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.3947368421052631,0.2222222222222218,0.3629343629343628,0.5714285714285715,0.579977311401021,0.0,-0.1010989010989011,0.1150479366402667,-0.0033333333333332993,0.231809401159047,-0.4447513812154698,0.0880793921903527,0.0671015418301249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.2631578947368421,0.3838383838383835,0.4247104247104246,-0.7142857142857144,0.322461712989223,0.0,0.576923076923077,0.0079199666527719,0.011904761904761897,-0.330328396651642,1.0552486187845307,0.1778667766063962,-0.4672171030623726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.3684210526315789,0.7272727272727265,0.4324324324324324,-0.14285714285714282,0.0550198525241066,0.0,-0.1252747252747252,0.1900791996665277,-0.0014513457556934997,-0.4153251770766259,0.7762430939226521,0.0014135108074681,-0.6969558738557917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.4736842105263157,-0.196969696969697,0.5135135135135135,-0.8571428571428572,0.6012478729438457,-1.0,-0.212087912087912,-0.1759066277615673,0.0025258799171841997,1.976819059884096,0.4060773480662984,0.1190293892455386,-0.6635647599063346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.5789473684210527,-0.5505050505050508,0.3436293436293439,-0.5714285714285715,0.9203062960862168,0.0,-0.1131868131868131,-0.3133805752396832,-0.0033333333333332993,-0.2730199613650999,-0.0469613259668508,0.2353201013016077,0.4772222729069732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.2631578947368421,0.2828282828282824,0.3629343629343628,0.7142857142857144,0.9325014180374364,-1.0,-0.1813186813186813,-0.3258441017090454,0.06229813664596268,-0.1674179008370895,0.4668508287292819,0.0599269686082811,0.0306389319709272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.2894736842105263,0.8787878787878781,0.2007722007722009,-0.14285714285714282,0.7552467385138969,0.0,-0.167032967032967,-0.2763651521467278,0.0012836438923394997,0.4958145524790727,0.2044198895027623,0.059603039048236,-0.2365355959006173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
1.105263157894737,0.1060606060606055,-0.1660231660231657,0.28571428571428575,-0.2816222348269993,0.0,-0.3307692307692308,-0.2709462275948311,-0.0020807453416148997,-0.1674179008370895,-0.2983425414364641,-0.5310088933388301,0.1865249521029103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.4473684210526316,0.0303030303030303,0.7992277992277995,-0.42857142857142855,0.7107203630175838,-1.0,-0.0307692307692307,-0.2088370154230929,0.0035610766045547993,0.1030264005151319,0.4171270718232046,-0.1499499381589021,-1.0011252014718852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
1.0,-0.0101010101010101,-1.0347490347490345,-0.8571428571428572,-1.446114577424844,0.0,2.5549450549450547,0.7152980408503543,68.31964803312628,-0.0643915003219574,0.4640883977900554,0.3849166617586432,-0.3217467992579752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.2631578947368421,0.4191919191919189,0.8108108108108111,-0.7142857142857144,0.5847986386840613,-1.0,-0.0208791208791208,0.2150896206752814,5.60743271221532,-0.2678686413393432,-0.6187845303867405,0.0016785440838683,-0.585925858346258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.4210526315789473,-0.2525252525252526,0.5328185328185329,-0.14285714285714282,-0.4140669313669881,0.0,0.0120879120879121,-0.3326010837849104,154.44801242236022,-0.2324533161622666,-0.1933701657458564,-0.0004711702691557,0.0360824742268041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.2894736842105263,0.5909090909090907,0.6640926640926642,0.5714285714285715,0.511060692002269,-1.0,1.1593406593406594,-0.1108795331388078,-0.0033333333333332993,0.6052801030264006,-0.2817679558011051,-0.0008245479710227,-1.093680625247088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.3157894736842105,-0.1616161616161617,0.4517374517374517,0.0,0.5567214974475326,0.0,-0.2296703296703297,-0.0900375156315131,0.0007867494824015998,-0.5447520927237606,0.2071823204419888,0.0617527534012606,-0.3366329106225101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
0.2894736842105263,-0.3181818181818183,0.1660231660231661,-0.14285714285714282,0.4543391945547363,-1.0,0.532967032967033,0.0791996665277199,-0.0033333333333332993,0.4507405022537025,0.0524861878453039,0.1795747688320866,-0.2337834139220874,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37i9dQZF1DXcZDD7cfEKhW
